"Time (UTCG)","x (km)","y (km)","z (km)","Yaw (deg)","Pitch (deg)","Roll (deg)"
31 Mar 2016 16:29:23.000,1342.386289,-4655.778230,4134.182008,338.603,-0.000,9.086
31 Mar 2016 16:29:24.000,1342.360268,-4655.753069,4134.218547,340.349,0.000,9.086
31 Mar 2016 16:29:25.000,1342.335571,-4655.727169,4134.255485,342.096,-0.000,9.086
31 Mar 2016 16:29:26.000,1342.312221,-4655.700554,4134.292788,343.843,0.000,9.086
31 Mar 2016 16:29:27.000,1342.290238,-4655.673248,4134.330423,345.589,-0.000,9.086
31 Mar 2016 16:29:28.000,1342.269645,-4655.645276,4134.368353,347.336,0.000,9.086
31 Mar 2016 16:29:29.000,1342.250459,-4655.616665,4134.406543,349.083,-0.000,9.086
31 Mar 2016 16:29:30.000,1342.232698,-4655.587442,4134.444959,350.829,-0.000,9.086
31 Mar 2016 16:29:31.000,1342.216380,-4655.557633,4134.483563,352.576,-0.000,9.086
31 Mar 2016 16:29:32.000,1342.201519,-4655.527266,4134.522322,354.323,-0.000,9.086
31 Mar 2016 16:29:33.000,1342.188130,-4655.496370,4134.561197,356.070,0.000,9.086
31 Mar 2016 16:29:34.000,1342.176223,-4655.464973,4134.600154,357.816,0.000,9.086
31 Mar 2016 16:29:35.000,1342.165812,-4655.433104,4134.639156,359.563,-0.000,9.086
31 Mar 2016 16:29:36.000,1342.156904,-4655.400792,4134.678167,1.310,0.000,9.086
31 Mar 2016 16:29:37.000,1342.149509,-4655.368069,4134.717150,3.057,0.000,9.086
31 Mar 2016 16:29:38.000,1342.143634,-4655.334965,4134.756070,4.803,-0.000,9.086
31 Mar 2016 16:29:39.000,1342.139283,-4655.301509,4134.794889,6.550,0.000,9.086
31 Mar 2016 16:29:40.000,1342.136462,-4655.267733,4134.833573,8.297,0.000,9.086
31 Mar 2016 16:29:41.000,1342.135172,-4655.233670,4134.872085,10.044,0.000,9.086
31 Mar 2016 16:29:42.000,1342.135414,-4655.199349,4134.910390,11.791,0.000,9.086
31 Mar 2016 16:29:43.000,1342.137189,-4655.164803,4134.948451,13.538,0.000,9.086
31 Mar 2016 16:29:44.000,1342.140496,-4655.130065,4134.986233,15.285,0.000,9.086
31 Mar 2016 16:29:45.000,1342.145329,-4655.095167,4135.023702,17.031,0.000,9.086
31 Mar 2016 16:29:46.000,1342.151687,-4655.060140,4135.060822,18.778,0.000,9.086
31 Mar 2016 16:29:47.000,1342.159561,-4655.025018,4135.097559,20.525,0.000,9.086
31 Mar 2016 16:29:48.000,1342.168946,-4654.989833,4135.133879,22.272,0.000,9.086
31 Mar 2016 16:29:49.000,1342.179832,-4654.954618,4135.169747,24.019,-0.000,9.086
31 Mar 2016 16:29:50.000,1342.192209,-4654.919405,4135.205132,25.766,0.000,9.086
31 Mar 2016 16:29:51.000,1342.206066,-4654.884228,4135.239999,27.513,0.000,9.086
31 Mar 2016 16:29:52.000,1342.221390,-4654.849119,4135.274317,29.260,0.000,9.086
31 Mar 2016 16:29:53.000,1342.238166,-4654.814110,4135.308053,31.007,-0.000,9.086
31 Mar 2016 16:29:54.000,1342.256380,-4654.779235,4135.341177,32.754,0.000,9.086
31 Mar 2016 16:29:55.000,1342.276013,-4654.744525,4135.373656,34.501,0.000,9.086
31 Mar 2016 16:29:56.000,1342.297049,-4654.710013,4135.405462,36.248,0.000,9.086
31 Mar 2016 16:29:57.000,1342.319466,-4654.675732,4135.436565,37.995,0.000,9.086
31 Mar 2016 16:29:58.000,1342.343246,-4654.641711,4135.466935,39.742,-0.000,9.086
31 Mar 2016 16:29:59.000,1342.368364,-4654.607985,4135.496545,41.489,0.000,9.086
31 Mar 2016 16:30:00.000,1342.394799,-4654.574583,4135.525367,43.236,-0.000,9.086
31 Mar 2016 16:30:01.000,1342.422525,-4654.541537,4135.553374,44.983,0.000,9.086
31 Mar 2016 16:30:02.000,1342.451516,-4654.508877,4135.580540,46.730,0.000,9.086
31 Mar 2016 16:30:03.000,1342.481747,-4654.476634,4135.606840,48.477,-0.000,9.086
31 Mar 2016 16:30:04.000,1342.513188,-4654.444838,4135.632249,50.224,-0.000,9.086
31 Mar 2016 16:30:05.000,1342.545810,-4654.413519,4135.656744,51.971,-0.000,9.086
31 Mar 2016 16:30:06.000,1342.579584,-4654.382705,4135.680303,53.718,0.000,9.086
31 Mar 2016 16:30:07.000,1342.614477,-4654.352425,4135.702903,55.466,-0.000,9.086
31 Mar 2016 16:30:08.000,1342.650458,-4654.322707,4135.724522,57.213,-0.000,9.086
31 Mar 2016 16:30:09.000,1342.687492,-4654.293579,4135.745142,58.960,-0.000,9.086
31 Mar 2016 16:30:10.000,1342.725546,-4654.265068,4135.764743,60.707,0.000,9.086
31 Mar 2016 16:30:11.000,1342.764584,-4654.237201,4135.783307,62.454,-0.000,9.086
31 Mar 2016 16:30:12.000,1342.804570,-4654.210003,4135.800816,64.201,-0.000,9.086
31 Mar 2016 16:30:13.000,1342.845466,-4654.183500,4135.817254,65.948,-0.000,9.086
31 Mar 2016 16:30:14.000,1342.887235,-4654.157715,4135.832606,67.695,-0.000,9.086
31 Mar 2016 16:30:15.000,1342.929838,-4654.132674,4135.846858,69.442,0.000,9.086
31 Mar 2016 16:30:16.000,1342.973235,-4654.108400,4135.859996,71.190,-0.000,9.086
31 Mar 2016 16:30:17.000,1343.017386,-4654.084915,4135.872008,72.937,0.000,9.086
31 Mar 2016 16:30:18.000,1343.062250,-4654.062240,4135.882884,74.684,-0.000,9.086
31 Mar 2016 16:30:19.000,1343.107785,-4654.040398,4135.892612,76.431,-0.000,9.086
31 Mar 2016 16:30:20.000,1343.153948,-4654.019408,4135.901184,78.178,-0.000,9.086
31 Mar 2016 16:30:21.000,1343.200698,-4653.999289,4135.908592,79.925,-0.000,9.086
31 Mar 2016 16:30:22.000,1343.247990,-4653.980061,4135.914829,81.672,-0.000,9.086
31 Mar 2016 16:30:23.000,1343.295780,-4653.961741,4135.919890,83.420,0.000,9.086
31 Mar 2016 16:30:24.000,1343.344025,-4653.944347,4135.923769,85.167,-0.000,9.086
31 Mar 2016 16:30:25.000,1343.392679,-4653.927894,4135.926462,86.914,0.000,9.086
31 Mar 2016 16:30:26.000,1343.441697,-4653.912398,4135.927969,88.661,-0.000,9.086
31 Mar 2016 16:30:27.000,1343.491033,-4653.897874,4135.928286,90.408,-0.000,9.086
31 Mar 2016 16:30:28.000,1343.540642,-4653.884334,4135.927414,92.155,-0.000,9.086
31 Mar 2016 16:30:29.000,1343.590478,-4653.871791,4135.925353,93.903,-0.000,9.086
31 Mar 2016 16:30:30.000,1343.640494,-4653.860257,4135.922106,95.650,-0.000,9.086
31 Mar 2016 16:30:31.000,1343.690643,-4653.849743,4135.917676,97.397,0.000,9.086
31 Mar 2016 16:30:32.000,1343.740880,-4653.840258,4135.912066,99.144,0.000,9.086
31 Mar 2016 16:30:33.000,1343.791157,-4653.831812,4135.905282,100.891,-0.000,9.086
31 Mar 2016 16:30:34.000,1343.841428,-4653.824412,4135.897330,102.638,-0.000,9.086
31 Mar 2016 16:30:35.000,1343.891646,-4653.818065,4135.888217,104.385,0.000,9.086
31 Mar 2016 16:30:36.000,1343.941764,-4653.812776,4135.877952,106.133,0.000,9.086
31 Mar 2016 16:30:37.000,1343.991736,-4653.808552,4135.866545,107.880,-0.000,9.086
31 Mar 2016 16:30:38.000,1344.041515,-4653.805395,4135.854006,109.627,0.000,9.086
31 Mar 2016 16:30:39.000,1344.091055,-4653.803309,4135.840347,111.374,0.000,9.086
31 Mar 2016 16:30:40.000,1344.140310,-4653.802295,4135.825580,113.121,-0.000,9.086
31 Mar 2016 16:30:41.000,1344.189234,-4653.802355,4135.809720,114.868,-0.000,9.086
31 Mar 2016 16:30:42.000,1344.237783,-4653.803488,4135.792780,116.615,0.000,9.086
31 Mar 2016 16:30:43.000,1344.285909,-4653.805694,4135.774777,118.363,-0.000,9.086
31 Mar 2016 16:30:44.000,1344.333570,-4653.808971,4135.755727,120.110,-0.000,7.548
31 Mar 2016 16:30:45.000,1344.380921,-4653.812930,4135.736013,120.373,0.000,-0.000
31 Mar 2016 16:30:46.000,1344.428268,-4653.816902,4135.716286,120.373,-0.000,0.000
31 Mar 2016 16:30:47.000,1344.475614,-4653.820874,4135.696558,120.374,-0.000,0.000
31 Mar 2016 16:30:48.000,1344.522934,-4653.824755,4135.676750,120.374,-0.867,-0.000
31 Mar 2016 16:30:49.000,1344.569834,-4653.827306,4135.655771,120.374,-3.000,-0.000
31 Mar 2016 16:30:50.000,1344.616549,-4653.829309,4135.634315,120.375,-3.000,0.000
31 Mar 2016 16:30:51.000,1344.663264,-4653.831313,4135.612858,120.375,-3.000,0.000
31 Mar 2016 16:30:52.000,1344.709978,-4653.833316,4135.591402,120.375,-3.000,-0.000
31 Mar 2016 16:30:53.000,1344.756693,-4653.835318,4135.569945,120.376,-3.000,-0.000
31 Mar 2016 16:30:54.000,1344.803407,-4653.837320,4135.548488,120.376,-3.000,0.000
31 Mar 2016 16:30:55.000,1344.850121,-4653.839322,4135.527031,120.376,-3.000,0.000
31 Mar 2016 16:30:56.000,1344.896835,-4653.841324,4135.505573,120.377,-3.000,0.000
31 Mar 2016 16:30:57.000,1344.943549,-4653.843326,4135.484115,120.377,-3.000,0.000
31 Mar 2016 16:30:58.000,1344.990263,-4653.845327,4135.462657,120.377,-3.000,-0.000
31 Mar 2016 16:30:59.000,1345.036976,-4653.847327,4135.441199,120.378,-3.000,-0.000
31 Mar 2016 16:31:00.000,1345.083690,-4653.849328,4135.419740,120.378,-3.000,0.000
31 Mar 2016 16:31:01.000,1345.130403,-4653.851328,4135.398281,120.379,-3.000,-0.000
31 Mar 2016 16:31:02.000,1345.177116,-4653.853328,4135.376822,120.379,-3.000,0.000
31 Mar 2016 16:31:03.000,1345.223830,-4653.855328,4135.355363,120.379,-3.000,0.000
31 Mar 2016 16:31:04.000,1345.270543,-4653.857327,4135.333903,120.380,-3.000,-0.000
31 Mar 2016 16:31:05.000,1345.317255,-4653.859326,4135.312444,120.380,-3.000,-0.000
31 Mar 2016 16:31:06.000,1345.363968,-4653.861324,4135.290984,120.380,-3.000,-0.000
31 Mar 2016 16:31:07.000,1345.410681,-4653.863323,4135.269523,120.381,-3.000,0.000
31 Mar 2016 16:31:08.000,1345.457393,-4653.865321,4135.248063,120.381,-3.000,0.000
31 Mar 2016 16:31:09.000,1345.504106,-4653.867318,4135.226602,120.381,-3.000,-0.000
31 Mar 2016 16:31:10.000,1345.550818,-4653.869316,4135.205141,120.382,-3.000,0.000
31 Mar 2016 16:31:11.000,1345.597530,-4653.871313,4135.183679,120.382,-3.000,0.000
31 Mar 2016 16:31:12.000,1345.644242,-4653.873310,4135.162218,120.382,-3.000,-0.000
31 Mar 2016 16:31:13.000,1345.690954,-4653.875306,4135.140756,120.383,-3.000,0.000
31 Mar 2016 16:31:14.000,1345.737666,-4653.877302,4135.119294,120.383,-3.000,-0.000
31 Mar 2016 16:31:15.000,1345.784377,-4653.879298,4135.097831,120.383,-3.000,-0.000
31 Mar 2016 16:31:16.000,1345.831089,-4653.881294,4135.076369,120.384,-3.000,0.000
31 Mar 2016 16:31:17.000,1345.877800,-4653.883289,4135.054906,120.384,-3.000,0.000
31 Mar 2016 16:31:18.000,1345.924512,-4653.885284,4135.033443,120.384,-3.000,-0.000
31 Mar 2016 16:31:19.000,1345.971223,-4653.887279,4135.011979,120.385,-3.000,0.000
31 Mar 2016 16:31:20.000,1346.017934,-4653.889273,4134.990516,120.385,-3.000,0.000
31 Mar 2016 16:31:21.000,1346.064645,-4653.891267,4134.969052,120.385,-3.000,0.000
31 Mar 2016 16:31:22.000,1346.111355,-4653.893261,4134.947588,120.386,-3.000,-0.000
31 Mar 2016 16:31:23.000,1346.158066,-4653.895254,4134.926123,120.386,-3.000,-0.000
31 Mar 2016 16:31:24.000,1346.204776,-4653.897247,4134.904659,120.386,-3.000,-0.000
31 Mar 2016 16:31:25.000,1346.251487,-4653.899240,4134.883194,120.387,-3.000,0.000
31 Mar 2016 16:31:26.000,1346.298197,-4653.901233,4134.861729,120.387,-3.000,0.000
31 Mar 2016 16:31:27.000,1346.344907,-4653.903225,4134.840263,120.387,-3.000,0.000
31 Mar 2016 16:31:28.000,1346.391617,-4653.905217,4134.818798,120.388,-3.000,-0.000
31 Mar 2016 16:31:29.000,1346.438327,-4653.907209,4134.797332,120.388,-3.000,-0.000
31 Mar 2016 16:31:30.000,1346.485037,-4653.909200,4134.775866,120.388,-3.000,0.000
31 Mar 2016 16:31:31.000,1346.531746,-4653.911191,4134.754399,120.389,-3.000,0.000
31 Mar 2016 16:31:32.000,1346.578456,-4653.913181,4134.732933,120.389,-3.000,-0.000
31 Mar 2016 16:31:33.000,1346.625165,-4653.915172,4134.711466,120.389,-3.000,-0.000
31 Mar 2016 16:31:34.000,1346.671874,-4653.917162,4134.689999,120.390,-3.000,0.000
31 Mar 2016 16:31:35.000,1346.718583,-4653.919152,4134.668531,120.390,-3.000,-0.000
31 Mar 2016 16:31:36.000,1346.765292,-4653.921141,4134.647064,120.390,-3.000,-0.000
31 Mar 2016 16:31:37.000,1346.812001,-4653.923130,4134.625596,120.391,-3.000,0.000
31 Mar 2016 16:31:38.000,1346.858710,-4653.925119,4134.604127,120.391,-3.000,0.000
31 Mar 2016 16:31:39.000,1346.905419,-4653.927108,4134.582659,120.391,-3.000,0.000
31 Mar 2016 16:31:40.000,1346.952127,-4653.929096,4134.561190,120.392,-3.000,-0.000
31 Mar 2016 16:31:41.000,1346.998835,-4653.931084,4134.539721,120.392,-3.000,0.000
31 Mar 2016 16:31:42.000,1347.045544,-4653.933071,4134.518252,120.392,-3.000,-0.000
31 Mar 2016 16:31:43.000,1347.092252,-4653.935059,4134.496783,120.393,-3.000,0.000
31 Mar 2016 16:31:44.000,1347.138960,-4653.937046,4134.475313,120.393,-3.000,-0.000
31 Mar 2016 16:31:45.000,1347.185667,-4653.939032,4134.453843,120.393,-3.000,0.000
31 Mar 2016 16:31:46.000,1347.232375,-4653.941019,4134.432373,120.394,-3.000,0.000
31 Mar 2016 16:31:47.000,1347.279083,-4653.943005,4134.410902,120.394,-3.000,-0.000
31 Mar 2016 16:31:48.000,1347.325790,-4653.944991,4134.389432,120.395,-3.000,0.000
31 Mar 2016 16:31:49.000,1347.372498,-4653.946976,4134.367961,120.395,-3.000,-0.000
31 Mar 2016 16:31:50.000,1347.419205,-4653.948961,4134.346490,120.395,-3.000,0.000
31 Mar 2016 16:31:51.000,1347.465912,-4653.950946,4134.325018,120.396,-3.000,0.000
31 Mar 2016 16:31:52.000,1347.512619,-4653.952931,4134.303546,120.396,-3.000,0.000
31 Mar 2016 16:31:53.000,1347.559326,-4653.954915,4134.282074,120.396,-3.000,-0.000
31 Mar 2016 16:31:54.000,1347.606032,-4653.956899,4134.260602,120.397,-3.000,-0.000
31 Mar 2016 16:31:55.000,1347.652739,-4653.958883,4134.239130,120.397,-3.000,0.000
31 Mar 2016 16:31:56.000,1347.699445,-4653.960866,4134.217657,120.397,-3.000,0.000
31 Mar 2016 16:31:57.000,1347.746152,-4653.962849,4134.196184,120.398,-3.000,-0.000
31 Mar 2016 16:31:58.000,1347.792858,-4653.964832,4134.174711,120.398,-3.000,-0.000
31 Mar 2016 16:31:59.000,1347.839564,-4653.966814,4134.153237,120.398,-3.000,0.000
31 Mar 2016 16:32:00.000,1347.886270,-4653.968796,4134.131764,120.399,-3.000,0.000
31 Mar 2016 16:32:01.000,1347.932976,-4653.970778,4134.110290,120.399,-3.000,0.000
31 Mar 2016 16:32:02.000,1347.979681,-4653.972760,4134.088815,120.399,-3.000,0.000
31 Mar 2016 16:32:03.000,1348.026387,-4653.974741,4134.067341,120.400,-3.000,0.000
31 Mar 2016 16:32:04.000,1348.073092,-4653.976722,4134.045866,120.400,-3.000,0.000
31 Mar 2016 16:32:05.000,1348.119798,-4653.978702,4134.024391,120.400,-3.000,0.000
31 Mar 2016 16:32:06.000,1348.166503,-4653.980683,4134.002916,120.401,-3.000,0.000
31 Mar 2016 16:32:07.000,1348.213208,-4653.982662,4133.981440,120.401,-3.000,0.000
31 Mar 2016 16:32:08.000,1348.259913,-4653.984642,4133.959965,120.401,-3.000,-0.000
31 Mar 2016 16:32:09.000,1348.306618,-4653.986621,4133.938489,120.402,-3.000,-0.000
31 Mar 2016 16:32:10.000,1348.353322,-4653.988601,4133.917012,120.402,-3.000,0.000
31 Mar 2016 16:32:11.000,1348.400027,-4653.990579,4133.895536,120.402,-3.000,-0.000
31 Mar 2016 16:32:12.000,1348.446731,-4653.992558,4133.874059,120.403,-3.000,-0.000
31 Mar 2016 16:32:13.000,1348.493436,-4653.994536,4133.852582,120.403,-3.000,-0.000
31 Mar 2016 16:32:14.000,1348.540140,-4653.996514,4133.831105,120.403,-3.000,0.000
31 Mar 2016 16:32:15.000,1348.586844,-4653.998491,4133.809627,120.404,-3.000,0.000
31 Mar 2016 16:32:16.000,1348.633548,-4654.000468,4133.788149,120.404,-3.000,0.000
31 Mar 2016 16:32:17.000,1348.680252,-4654.002445,4133.766671,120.404,-3.000,-0.000
31 Mar 2016 16:32:18.000,1348.726955,-4654.004422,4133.745193,120.405,-3.000,0.000
31 Mar 2016 16:32:19.000,1348.773659,-4654.006398,4133.723715,120.405,-3.000,0.000
31 Mar 2016 16:32:20.000,1348.820362,-4654.008374,4133.702236,120.405,-3.000,-0.000
31 Mar 2016 16:32:21.000,1348.867066,-4654.010350,4133.680757,120.406,-3.000,-0.000
31 Mar 2016 16:32:22.000,1348.913769,-4654.012325,4133.659277,120.406,-3.000,-0.000
31 Mar 2016 16:32:23.000,1348.960472,-4654.014300,4133.637798,120.406,-3.000,-0.000
31 Mar 2016 16:32:24.000,1349.007175,-4654.016275,4133.616318,120.407,-3.000,-0.000
31 Mar 2016 16:32:25.000,1349.053877,-4654.018250,4133.594838,120.407,-3.000,0.000
31 Mar 2016 16:32:26.000,1349.100580,-4654.020224,4133.573358,120.407,-3.000,0.000
31 Mar 2016 16:32:27.000,1349.147283,-4654.022198,4133.551877,120.408,-3.000,0.000
31 Mar 2016 16:32:28.000,1349.193985,-4654.024171,4133.530396,120.408,-3.000,0.000
31 Mar 2016 16:32:29.000,1349.240687,-4654.026144,4133.508915,120.408,-3.000,-0.000
31 Mar 2016 16:32:30.000,1349.287389,-4654.028117,4133.487434,120.409,-3.000,-0.000
31 Mar 2016 16:32:31.000,1349.334091,-4654.030090,4133.465952,120.409,-3.000,-0.000
31 Mar 2016 16:32:32.000,1349.380793,-4654.032062,4133.444471,120.409,-3.000,0.000
31 Mar 2016 16:32:33.000,1349.427495,-4654.034034,4133.422989,120.410,-3.000,0.000
31 Mar 2016 16:32:34.000,1349.474197,-4654.036006,4133.401506,120.410,-3.000,0.000
31 Mar 2016 16:32:35.000,1349.520898,-4654.037977,4133.380024,120.410,-3.000,0.000
31 Mar 2016 16:32:36.000,1349.567600,-4654.039948,4133.358541,120.411,-3.000,-0.000
31 Mar 2016 16:32:37.000,1349.614301,-4654.041919,4133.337058,120.411,-3.000,0.000
31 Mar 2016 16:32:38.000,1349.661002,-4654.043890,4133.315574,120.412,-3.000,0.000
31 Mar 2016 16:32:39.000,1349.707703,-4654.045860,4133.294091,120.412,-3.000,0.000
31 Mar 2016 16:32:40.000,1349.754404,-4654.047830,4133.272607,120.412,-3.000,-0.000
31 Mar 2016 16:32:41.000,1349.801105,-4654.049799,4133.251123,120.413,-3.000,0.000
31 Mar 2016 16:32:42.000,1349.847805,-4654.051768,4133.229638,120.413,-3.000,0.000
31 Mar 2016 16:32:43.000,1349.894506,-4654.053737,4133.208154,120.413,-3.000,0.000
31 Mar 2016 16:32:44.000,1349.941206,-4654.055706,4133.186669,120.414,-3.000,-0.000
31 Mar 2016 16:32:45.000,1349.987907,-4654.057674,4133.165184,120.414,-3.000,0.000
31 Mar 2016 16:32:46.000,1350.034607,-4654.059642,4133.143698,120.414,-3.000,0.000
31 Mar 2016 16:32:47.000,1350.081307,-4654.061610,4133.122213,120.415,-3.000,-0.000
31 Mar 2016 16:32:48.000,1350.128007,-4654.063578,4133.100727,120.415,-3.000,0.000
31 Mar 2016 16:32:49.000,1350.174706,-4654.065545,4133.079241,120.415,-3.000,-0.000
31 Mar 2016 16:32:50.000,1350.221406,-4654.067512,4133.057754,120.416,-3.000,0.000
31 Mar 2016 16:32:51.000,1350.268105,-4654.069478,4133.036268,120.416,-3.000,-0.000
31 Mar 2016 16:32:52.000,1350.314805,-4654.071444,4133.014781,120.416,-3.000,0.000
31 Mar 2016 16:32:53.000,1350.361504,-4654.073410,4132.993294,120.417,-3.000,-0.000
31 Mar 2016 16:32:54.000,1350.408203,-4654.075376,4132.971806,120.417,-3.000,0.000
31 Mar 2016 16:32:55.000,1350.454902,-4654.077341,4132.950319,120.417,-3.000,0.000
31 Mar 2016 16:32:56.000,1350.501601,-4654.079306,4132.928831,120.418,-3.000,0.000
31 Mar 2016 16:32:57.000,1350.548300,-4654.081271,4132.907343,120.418,-3.000,-0.000
31 Mar 2016 16:32:58.000,1350.594998,-4654.083235,4132.885854,120.418,-3.000,0.000
31 Mar 2016 16:32:59.000,1350.641697,-4654.085199,4132.864366,120.419,-3.000,-0.000
31 Mar 2016 16:33:00.000,1350.688395,-4654.087163,4132.842877,120.419,-3.000,0.000
31 Mar 2016 16:33:01.000,1350.735094,-4654.089126,4132.821388,120.419,-3.000,0.000
31 Mar 2016 16:33:02.000,1350.781792,-4654.091089,4132.799898,120.420,-3.000,0.000
31 Mar 2016 16:33:03.000,1350.828490,-4654.093052,4132.778409,120.420,-3.000,-0.000
31 Mar 2016 16:33:04.000,1350.875312,-4654.095376,4132.757232,120.420,-1.637,0.000
31 Mar 2016 16:33:05.000,1350.922485,-4654.098786,4132.737008,120.421,0.000,-0.000
31 Mar 2016 16:33:06.000,1350.967695,-4654.102539,4132.718130,120.421,-0.000,-0.000
31 Mar 2016 16:33:07.000,1351.008911,-4654.105960,4132.700920,120.421,0.000,0.000
31 Mar 2016 16:33:08.000,1351.046132,-4654.109049,4132.685378,120.422,0.000,0.000
31 Mar 2016 16:33:09.000,1351.079358,-4654.111807,4132.671504,120.422,-0.000,0.000
31 Mar 2016 16:33:10.000,1351.108591,-4654.114233,4132.659297,120.422,0.000,-0.000
31 Mar 2016 16:33:11.000,1351.133829,-4654.116328,4132.648758,120.422,0.000,-0.000
31 Mar 2016 16:33:12.000,1351.155072,-4654.118091,4132.639887,120.422,-0.000,-0.000
31 Mar 2016 16:33:13.000,1351.172321,-4654.119522,4132.632684,120.422,0.000,-0.000
31 Mar 2016 16:33:14.000,1351.185576,-4654.120622,4132.627149,120.423,0.000,-0.000
31 Mar 2016 16:33:15.000,1351.194837,-4654.121390,4132.623282,120.423,0.000,-0.000
31 Mar 2016 16:33:16.000,1351.200103,-4654.121827,4132.621083,120.423,0.000,-0.000
31 Mar 2016 16:33:16.818,1351.201441,-4654.121938,4132.620524,120.423,-0.000,0.000
